id,state,postal_code,product,user_id,square_ft,high_risk_dog,has_fire_alarm,has_burglar_alarm,portable_electronics,coast,fire_housing_proximity,previous_policies,user_age,card_type,target
-5381136770673872898,IL,60610,ho4,-9061599291366763780,,0,true,true,1,10,1,0,21.0,debit,false
5495898656193242284,IL,60087,ho4,-8832490488487784982,,0,false,false,1,30,3,0,33.0,debit,false
3093476053036081740,IL,60657,ho4,-8975353148481475984,,0,true,false,1,15,1,0,23.0,debit,false
-6516434173676458688,IL,60616,ho4,-8873453967406041192,,0,true,false,1,5,1,0,20.0,debit,false
5980220363052151041,IL,60610,ho4,-8991965310200943347,,0,false,false,1,10,1,0,22.0,credit,false
-6981105223952923551,IL,60614,ho4,-9157614494597364541,,0,false,false,1,15,1,0,22.0,credit,false
-7633927978065914281,IL,60654,ho4,-9117467578163673750,,0,true,false,1,10,1,1,30.0,credit,false
7794647226981351947,IL,60607,ho4,-9205736763138535543,,0,false,false,1,10,1,0,22.0,debit,false
5095841914665868860,IL,60622,ho4,-8804022400244233862,,0,false,false,1,10,1,1,24.0,credit,false
8694660081930344636,IL,60605,ho4,-8962728327260602547,,0,true,true,1,10,1,0,31.0,credit,false
8754626401477049345,IL,60647,ho4,-9082179250451798927,,0,true,false,1,15,1,0,25.0,credit,false
-8085043655761306504,IL,60625,ho4,-9110765721839872620,,0,true,false,0,15,1,0,33.0,debit,false
-5359801084089091406,IL,60613,ho4,-8861181084084172003,,0,true,false,,15,1,0,40.0,credit,false
2322756469161121063,IL,60626,ho4,-8950092361676412810,,0,true,false,0,20,1,0,43.0,debit,false
5160153105673210917,IL,60613,ho4,-9092734498202595412,,0,true,false,1,15,1,0,19.0,debit,false
-7806143098565672975,IL,60614,ho4,-8901481238503074355,,0,true,true,0,15,1,0,25.0,credit,false
4986394680138351265,IL,60607,ho4,-9040966694954693812,,0,true,false,1,10,1,1,27.0,debit,false
-6605800420943221644,IL,60654,ho4,-9100193613779647628,,0,true,false,1,10,1,0,27.0,credit,false
-5442724397845484205,IL,60123,ho4,-9070463128120525344,,0,true,false,1,30,2,0,23.0,debit,false
7495622584712177677,IL,62901,ho4,-8993387611354459616,,0,true,false,1,30,4,0,27.0,credit,false
4989690208510397084,IL,60622,ho4,-9012537426948386028,,0,true,false,1,10,1,0,30.0,debit,false
-5385253984572636014,IL,60640,ho4,-8931753344567172412,,0,true,false,0,15,1,1,63.0,debit,false
-8300084211641170420,IL,60637,ho4,-9022488488026715888,,0,false,false,0,1,1,0,29.0,credit,false
2051380612013881497,IL,60605,ho4,-9012279614203872110,,0,true,false,1,10,1,0,38.0,debit,false
498547601668890909,IL,60051,ho4,-9060859361302191873,,0,true,false,1,30,4,0,23.0,debit,false
-8408025307682985504,IL,60654,ho4,-8796312209121737257,,0,true,false,1,10,1,1,33.0,debit,false
-2384168623865040464,IL,60614,ho4,-9165493407926373050,,0,true,false,1,15,1,0,25.0,credit,false
5972721909917681266,IL,62269,ho4,-8942213075751076780,,0,true,false,1,30,4,0,41.0,debit,false
-1034511559368579403,IL,60626,ho4,-9216909717275331356,,0,true,false,1,20,1,0,30.0,debit,false
8881583713690075500,IL,60611,ho4,-8962703813431729530,,0,false,false,1,10,1,0,29.0,credit,false
-4375595523374635930,IL,60643,ho4,-8844003347009681225,,0,true,true,1,10,1,1,40.0,debit,false
7603301781524678870,IL,60060,ho4,-8870495115830950521,,0,true,false,1,30,3,0,23.0,debit,false
-6385419953939333754,IL,60660,ho4,-9147728950397192045,,0,true,false,1,15,1,0,53.0,debit,false
677275257881616239,IL,60626,ho4,-8952359324655637458,,0,true,false,1,20,1,1,29.0,debit,false
-2279234684205556888,IL,60076,ho4,-8883298887570819271,,0,false,false,1,25,1,1,30.0,debit,false
-7968105782978941190,IL,60660,ho4,-9125904958289886706,,0,false,false,1,15,1,1,29.0,credit,false
-9174556415081356256,IL,60517,ho4,-9106370839142574620,,0,true,false,1,30,1,0,32.0,debit,false
-853343482814895920,IL,61761,ho4,-8829337670276301892,,0,true,false,1,30,2,0,18.0,debit,false
-2678307825837322053,IL,60660,ho4,-9025742828673709807,,0,true,false,1,15,1,0,57.0,debit,false
8578237042328392381,IL,61820,ho4,-8950985981466695974,,0,false,false,,30,1,1,,debit,false
-1723507484607205559,IL,60008,ho4,-8827160014506147992,,0,true,false,1,30,3,0,27.0,credit,false
475989386097497223,IL,60623,ho4,-9029767449793697903,,0,true,false,0,10,1,0,47.0,credit,false
7773449242822000603,IL,60618,ho4,-8832189238396115196,,0,false,false,0,15,1,0,50.0,debit,false
1693083705039885206,IL,60622,ho4,-8913522750021667784,,0,true,false,1,10,1,0,25.0,debit,false
-5155822577735830128,IL,60640,ho4,-9093628130933144201,,0,true,false,1,15,1,0,25.0,debit,false
-8739428584032302503,IL,60616,ho4,-8962716023802313640,,0,true,false,1,4,1,0,32.0,credit,false
-9100903704884026745,IL,60657,ho4,-9174054090852377618,,0,true,false,1,15,1,0,25.0,credit,false
7049489299910409327,IL,60605,ho4,-9012279614203872110,,0,true,false,1,10,1,1,39.0,debit,false
-5265773573128117988,IL,60614,ho4,-9096121871410194676,,0,false,false,,10,1,0,26.0,credit,false
9100735322434811839,IL,60640,ho4,-8891721288563238133,,0,true,false,1,15,1,0,40.0,debit,false
714075047734097643,IL,60654,ho4,-8885603694100382975,,0,true,false,0,10,1,0,33.0,credit,false
1046128922058797333,IL,60657,ho4,-8841808521899639297,,0,true,false,1,15,1,1,33.0,debit,false
-2472197633854485440,IL,60657,ho4,-8891453023153811852,,0,true,false,1,15,1,0,24.0,credit,false
-2968886861147533523,IL,60657,ho4,-9149415028891325693,,0,true,false,1,15,1,0,25.0,credit,false
-2976368079340451726,IL,60601,ho4,-9084252748471321516,,0,true,false,1,10,1,0,31.0,credit,false
9080696355478826576,IL,60626,ho4,-9023911345969283755,,0,true,false,1,20,1,0,27.0,debit,false
-6714452461840854684,IL,60056,ho4,-9132377824459768157,,0,false,false,1,30,2,0,28.0,debit,false
-3447327341121309673,IL,60626,ho4,-8837412783622815325,,0,true,false,1,20,1,0,25.0,debit,false
-975029184748519965,IL,60606,ho4,-9123119491636726662,,0,true,false,1,10,1,0,29.0,debit,false
-5856179642398232332,IL,60614,ho4,-9018497109258204313,,0,false,false,1,10,1,0,22.0,debit,false
757800946069444911,IL,60610,ho4,-9044194135433603814,,0,false,false,0,10,1,0,20.0,debit,false
-9048887833191093709,IL,60625,ho4,-8934734434063958903,,0,true,false,1,15,1,0,24.0,debit,false
-8908943731376971198,IL,60616,ho4,-8962716023802313640,,0,true,false,1,4,1,1,33.0,credit,false
-3767260993774025507,IL,60607,ho4,-9156480624708386813,,0,true,false,0,10,1,0,24.0,credit,false
2299724773980261512,IL,60625,ho4,-8959427437886411211,,0,false,false,,15,1,0,23.0,debit,false
-1000403240294923701,IL,60660,ho4,-9073559448501799113,,0,true,false,1,15,1,0,25.0,debit,false
-718398568825444494,IL,60532,ho4,-9039148004474201150,,0,true,true,0,30,1,0,24.0,credit,false
3771045936138486052,IL,60611,ho4,-8976117329997250132,,0,true,false,1,10,1,0,23.0,debit,false
-8403900192281463314,IL,60085,ho4,-9151670691596315744,,0,true,false,1,30,3,0,24.0,prepaid,false
-1360339497977610952,IL,60074,ho4,-8989370607337071164,,0,true,false,1,30,2,0,24.0,debit,false
2693392232667745523,IL,60540,ho4,-9186022406505477448,,0,true,false,0,30,2,0,25.0,credit,false
7558363466117120371,IL,60606,ho4,-9171472583886617767,,0,true,false,,10,1,0,38.0,credit,false
-2378751275691967179,IL,60654,ho4,-9173985336543125455,,0,true,false,1,10,1,0,29.0,debit,false
-7815183149971142013,IL,60614,ho4,-9092883909837454177,,0,true,false,1,10,1,0,23.0,credit,false
-4849629135407387841,IL,60616,ho4,-9059925267334153679,,0,true,false,1,10,1,0,25.0,debit,false
-3629957556970390061,IL,60625,ho4,-8925579174779795214,,0,true,false,1,15,1,0,28.0,debit,false
4075364964672988731,IL,60615,ho4,-9137484691314976892,,0,true,false,0,1,1,0,26.0,credit,false
-1659739454357329276,IL,60615,ho4,-9123287735786558755,,0,true,false,1,1,1,0,29.0,credit,false
4503495370625111119,IL,60605,ho4,-9020454745608316800,,0,true,false,1,10,1,0,38.0,credit,false
-2257416757988169083,IL,60614,ho4,-8922146511590438093,,0,true,false,0,15,1,1,27.0,debit,false
-363672587064031044,IL,60647,ho4,-9202370254134296247,,0,false,false,1,15,1,0,28.0,credit,false
8024050842085454597,IL,60660,ho4,-8957252250842600263,,0,true,false,1,15,1,0,21.0,debit,false
7417344269217963845,IL,60610,ho4,-9093878665059238544,,0,true,false,1,10,1,2,24.0,credit,false
4198950779842200344,IL,60605,ho4,-8850848499947375303,,0,false,false,1,10,1,0,23.0,credit,false
6012922433535861137,IL,61938,ho4,-9060349837887163530,,0,true,true,0,30,4,0,28.0,prepaid,false
7890441806211891258,IL,60613,ho4,-8994836948140502951,,0,true,false,1,15,1,0,31.0,credit,false
-7263562086472132201,IL,60067,ho4,-8834133288677261991,,0,true,false,0,30,2,0,31.0,,false
-1386734463393890742,IL,62960,ho4,-9024153884224848569,,0,true,false,0,30,4,0,35.0,prepaid,false
-3380912108047393076,IL,61614,ho4,-8945789565944958496,,0,true,false,0,30,2,0,54.0,debit,true
6861248968855455081,IL,60435,ho4,-9021400259799603970,,0,true,false,1,30,2,0,53.0,debit,false
3840175354258938281,IL,60657,ho4,-8922066471566970899,,0,true,true,1,15,1,0,24.0,debit,false
-155561682082330002,IL,60611,ho4,-8893151938432300460,,0,true,false,1,10,1,0,46.0,credit,false
494118051289031044,IL,60615,ho4,-8979566313047040319,,0,true,false,1,2,1,0,20.0,credit,false
4210756623491346057,IL,60625,ho4,-9038889626379387855,,0,true,true,1,15,1,0,28.0,credit,true
4464535263773085992,IL,60647,ho4,-8818913462722698320,,0,false,false,1,15,1,0,32.0,credit,false
4992059669397917071,IL,60615,ho4,-8984515552315355405,,0,false,false,0,1,1,0,56.0,debit,false
-5843735843261424633,IL,60615,ho4,-9085228850634726858,,0,true,true,1,2,1,0,23.0,debit,false
-7933043120753891982,IL,60605,ho4,-9024875378624948650,,0,false,false,0,10,1,0,30.0,credit,false
-6401485519843980718,IL,62521,ho4,-8835746715065612132,,0,true,true,0,30,2,0,36.0,debit,false
-3051296783034996695,IL,60640,ho4,-9149802783786998979,,0,true,false,1,15,1,0,27.0,debit,false
-7916795787576012991,IL,60643,ho4,-8844003347009681225,,0,true,true,1,10,1,0,39.0,debit,false
-7793232587660815065,IL,60617,ho4,-8998556150793128221,,0,true,false,1,10,1,1,30.0,debit,false
-6683078370044148449,IL,60637,ho4,-8985721013139477536,,0,true,false,1,1,1,0,27.0,credit,false
-5997885910141751023,IL,60173,ho4,-9155892031458538467,,0,true,false,1,30,2,0,43.0,debit,false
-2363241333301726480,IL,60657,ho4,-9155389004615986401,,0,true,false,1,15,1,0,23.0,debit,false
3023160102192768899,IL,60626,ho4,-8939110955375501600,,0,true,false,1,20,1,0,30.0,debit,false
-567801836048633816,IL,60618,ho4,-8921636579259442179,,0,true,false,1,15,1,0,28.0,debit,false
-8289051103854555207,IL,60087,ho4,-9015161932337358904,,0,true,false,1,30,3,0,38.0,debit,false
8449229802351039661,IL,60640,ho4,-9169600390890260837,,0,true,false,1,15,1,0,37.0,debit,false
-8916406259009802387,IL,60559,ho4,-9216147644955383945,,0,true,false,1,25,1,0,56.0,debit,false
-6427709374042133336,IL,60068,ho4,-9212599661122544217,,0,true,false,1,25,3,1,52.0,credit,false
8669447607190016609,IL,60647,ho4,-8924302741137424741,,0,true,true,,15,1,1,30.0,debit,false
7869560478605783276,IL,60504,ho4,-9003798780905178748,,0,true,false,0,30,2,0,30.0,credit,false
7889884774338104601,IL,60640,ho4,-9169600390890260837,,0,true,false,1,15,1,1,38.0,debit,false
7334363573189660198,IL,60660,ho4,-9125904958289886706,,0,false,false,1,15,1,2,30.0,credit,false
6388169849643667884,IL,60640,ho4,-8821092956184813830,,0,true,false,1,15,1,0,39.0,credit,false
-368420690442260965,IL,60660,ho4,-9194040117742454986,,0,true,false,0,15,1,0,29.0,debit,false
-806210648764411299,IL,60607,ho4,-8915439462308999197,,0,true,true,1,10,1,0,31.0,credit,false
-1232493820917374705,IL,60640,ho4,-9097506858592326234,,0,true,false,1,15,1,0,29.0,credit,false
-4080133964837490411,IL,60615,ho4,-9135863187743153619,,0,true,false,1,2,1,0,37.0,credit,false
-698202160213533980,IL,60148,ho4,-9182351822378163782,,0,true,false,1,25,3,0,24.0,credit,false
-115566487466283026,IL,60654,ho4,-9019607451859804706,,0,true,false,1,10,1,0,40.0,debit,true
8314540507572219950,IL,60610,ho4,-8903836125372809416,,0,false,false,0,10,1,0,35.0,debit,false
8972499023115952085,IL,60613,ho4,-8994836948140502951,,0,true,false,1,15,1,1,31.0,credit,false
-4241897172437605119,IL,60615,ho4,-8901270885353811199,,0,true,false,1,1,1,0,28.0,credit,false
5468535442009910399,IL,60622,ho4,-9217983078934046042,,0,false,false,1,15,1,1,32.0,debit,false
-4877064663026385554,IL,60654,ho4,-8852406746875256259,,0,true,false,1,10,1,0,33.0,credit,false
-3517440004040185822,IL,60618,ho4,-9172932662976252009,,0,true,false,1,15,1,0,24.0,debit,false
-9018908403976423800,IL,60647,ho4,-9178535038492858096,,0,false,false,1,15,1,1,39.0,credit,false
-2021221375404739570,IL,61820,ho4,-9105999757425244623,,0,false,false,1,30,1,0,26.0,credit,false
-5764036643788516614,IL,60661,ho4,-9044713551242999746,,0,true,false,0,10,1,0,28.0,debit,false
173562004094064005,IL,60630,ho4,-9005076927509996406,,0,false,false,0,20,1,0,22.0,debit,false
-1222757572722772225,IL,60630,ho4,-9005076927509996406,,0,true,false,1,20,1,1,22.0,debit,false
314166094384484120,IL,60611,ho4,-8983461711197304445,,0,false,false,0,10,1,0,27.0,credit,false
-5004158929809743065,IL,60660,ho4,-8809103594267606070,,0,false,false,0,15,1,0,30.0,credit,false
-3446739653042295056,IL,60067,ho4,-9047594136599670843,,0,true,false,0,30,2,0,34.0,debit,false
1157008681021512363,IL,60513,ho4,-8906203395288316217,,0,true,false,0,15,4,0,55.0,debit,false
8990930859531096742,IL,60642,ho4,-8914443538156876254,,0,true,true,,10,1,0,52.0,debit,false
-1675641055919787898,IL,60133,ho4,-9142887511305094643,,0,true,false,1,30,2,0,32.0,debit,false
167542876591855054,IL,60614,ho4,-9018497109258204313,,0,false,false,1,10,1,1,23.0,debit,false
129082311609553848,IL,60604,ho4,-8849150654167245280,,0,true,false,1,10,1,0,24.0,credit,false
-3325069928964839081,IL,60613,ho4,-9013835387942153620,,0,false,false,1,15,1,0,22.0,debit,false
-7618537683103048673,IL,60004,ho4,-8999812641230787510,,0,false,false,0,30,1,0,34.0,credit,false
-5688723374953210836,IL,60657,ho4,-9035153761382413933,,0,true,true,0,15,1,0,34.0,debit,false
-8058496617254680962,IL,60606,ho4,-9125203987400169875,,0,true,false,0,10,1,0,45.0,credit,false
1823826982466104283,IL,60202,ho4,-8821575882707370008,,0,true,false,1,20,2,0,35.0,debit,false
2302175392807005167,IL,60504,ho4,-8867575299251687967,,0,true,false,1,30,2,0,23.0,debit,false
-2563660308807567404,IL,60610,ho4,-8969076986008056454,,0,true,true,1,10,1,0,26.0,credit,false
523197586665288727,IL,60613,ho4,-8963067395127338341,,0,true,false,1,15,1,1,29.0,credit,false
-3075041433251031435,IL,60656,ho4,-8938150649721450788,,0,false,false,0,20,1,1,21.0,credit,false
2664848204389709285,IL,60626,ho4,-8800697979766423210,,0,true,false,1,20,1,0,50.0,debit,false
-934426001901086123,IL,60616,ho4,-8853876387669037919,,0,true,false,0,5,1,0,30.0,credit,false
-7591672004524535137,IL,62704,ho4,-9219629772535523897,,0,true,false,1,30,1,1,22.0,debit,false
-5844127949466556519,IL,60614,ho4,-9054008868680463329,,0,true,false,1,15,1,0,24.0,credit,false
-8652223904768566823,IL,60613,ho4,-9083768447175957919,,0,true,false,0,15,1,0,29.0,credit,false
-8911885883064012579,IL,60099,ho4,-9013262598641597996,,0,false,false,0,30,4,0,112.0,debit,false
-2451541259731737528,IL,60613,ho4,-8861181084084172003,,0,true,false,,15,1,1,41.0,credit,false
6752861423769538918,IL,60156,ho4,-9085049757324078808,,0,true,false,0,30,3,0,47.0,debit,false
2205642426509587843,IL,60637,ho4,-9209577895187140717,,0,true,true,0,1,1,0,28.0,credit,false
3827545056347690756,IL,60610,ho4,-8852643907099287066,,0,true,false,1,10,1,0,25.0,credit,false
-3236401101390161969,IL,60089,ho4,-8965747496234853144,,0,true,false,1,30,2,0,27.0,prepaid,false
334377520460694026,IL,60660,ho4,-9073559448501799113,,0,true,false,0,15,1,1,25.0,debit,false
-952288445409164311,IL,60004,ho4,-8883755823333827591,,0,true,false,1,30,1,0,46.0,credit,false
343499395383170106,IL,60004,ho4,-9123921512337813193,,0,true,false,0,30,1,0,34.0,credit,false
3488223832026106209,IL,60640,ho4,-8979724535407617169,,0,true,false,1,15,1,1,26.0,credit,false
3928988144868922177,IL,60657,ho4,-9038377641747385474,,0,true,false,1,15,1,0,24.0,credit,false
8615303053432953719,IL,60089,ho4,-8941035866211355570,,0,true,false,1,30,2,0,39.0,credit,false
1040228397777622019,IL,60637,ho4,-9211944466822647196,,0,true,false,0,1,1,0,28.0,credit,false
-2969090943271971579,IL,60647,ho4,-8924302741137424741,,0,true,true,,15,1,0,29.0,debit,false
9014177306167990530,IL,60647,ho4,-8845015313784469602,,0,false,false,1,15,1,0,24.0,debit,false
8473489493139412025,IL,60616,ho4,-8995327815155146580,,0,false,false,0,5,1,0,25.0,debit,false
-5323511599180751704,IL,60611,ho4,-8800935576378028955,,0,true,false,0,10,1,0,25.0,credit,false
-2125037109546391272,IL,60615,ho4,-8923911125335410226,,0,false,false,1,2,1,2,20.0,credit,false
-7134833609337777225,IL,60613,ho4,-8984171319950451145,,0,true,false,1,15,1,1,23.0,debit,false
8884631973596981572,IL,60657,ho4,-8813795744839806114,,0,true,false,1,15,1,0,22.0,debit,false
-8332080691155282482,IL,60640,ho4,-8979724535407617169,,0,true,false,1,15,1,0,25.0,credit,false
-8936680414007403876,IL,60202,ho4,-8857471358348298737,,0,true,false,0,20,2,0,34.0,debit,false
8699386215218645131,IL,60657,ho4,-8889237825055192070,,0,true,false,1,15,1,0,24.0,debit,false
8720987583016345203,IL,60083,ho4,-8961493903648270837,,0,true,false,0,30,4,0,24.0,debit,false
2990518181344031399,IL,60613,ho4,-8938543922148203689,,0,true,false,1,15,1,0,23.0,debit,false
-7164077833726072712,IL,60660,ho4,-8917233657550094112,,0,true,false,0,15,1,0,29.0,credit,false
1321957489290915503,IL,60626,ho4,-8872684214978748920,,0,true,false,1,20,1,0,38.0,debit,false
3851141495313247364,IL,60139,ho4,-8929503314339267342,,0,true,true,1,30,2,0,35.0,debit,false
-5936706318627191785,IL,60004,ho4,-8883755823333827591,,0,true,false,1,30,1,1,47.0,credit,false
-3809536769508982395,IL,60637,ho4,-9211944466822647196,,0,true,false,0,1,1,1,29.0,credit,false
-6728197259947783731,IL,60641,ho4,-8903072291919015034,,0,true,false,,15,1,0,31.0,credit,false
-7075327281711510072,IL,60657,ho4,-8804022400244233862,,0,false,false,1,15,1,0,23.0,credit,false
-4690707793179674865,IL,60605,ho4,-9081004680113778571,,0,true,false,0,10,1,0,27.0,debit,false
-4004179874036235014,IL,60201,ho4,-9151704868066094348,,0,true,true,1,20,2,0,30.0,credit,false
3778259922141182989,IL,60610,ho4,-8845915999906636506,,0,true,false,1,10,1,2,33.0,debit,true
-5607356305037304002,IL,60622,ho4,-9023569034769986662,,0,true,true,1,15,1,0,28.0,debit,false
3417324230374415675,IL,60435,ho4,-8805476222208313251,,0,false,false,0,30,3,0,45.0,credit,false
1296808809426505396,IL,60527,ho4,-9204858113499476748,,0,false,false,1,20,2,0,32.0,debit,false
-9169783958296969017,IL,60610,ho4,-8944848650991292153,,0,true,false,1,10,1,0,26.0,debit,false
-5932838705768236249,IL,60625,ho4,-8959427437886411211,,0,false,false,,15,1,1,24.0,debit,false
3798274471823988451,IL,60660,ho4,-9000552275404498470,,0,true,false,1,15,1,0,39.0,debit,false
-8051074990089152388,IL,60622,ho4,-9221119302013251780,,0,true,false,0,10,1,0,22.0,credit,false
5713498590171206877,IL,61107,ho4,-9030226599020622278,,0,true,true,1,30,2,0,33.0,credit,false
588940831197946991,IL,60202,ho4,-8937356201725655106,,0,false,false,0,20,2,2,37.0,credit,false
-8867740943916497249,IL,60660,ho4,-9194040117742454986,,0,true,false,0,15,1,1,30.0,debit,false
1068098033242533320,IL,60605,ho4,-9058374329328478808,,0,true,false,1,10,1,0,22.0,debit,false
1146268382201448682,IL,60610,ho4,-8993560888963273054,,0,true,true,0,10,1,0,23.0,debit,false
6960424633400754965,IL,60173,ho4,-8838622800247576312,,0,true,false,0,30,2,0,23.0,credit,false
8004743533673197390,IL,60647,ho4,-9217983078934046042,,0,false,false,1,15,1,0,31.0,debit,false
660694597188292651,IL,60654,ho4,-8885603694100382975,,0,false,false,0,10,1,1,33.0,credit,false
